Plants,Markets,Months,Products,value
Shanghai,Germany,Feb-07,676RS,0.0
Shanghai,Germany,Feb-07,676S,0.0
Shanghai,Germany,Feb-07,900S,0.0
Shanghai,Germany,Feb-07,929S,0.0
Shanghai,Germany,Feb-07,996RS,0.0
Shanghai,Germany,Feb-07,996S,0.0
Shanghai,Germany,Feb-07,Bandit 1200,0.0
Shanghai,Germany,Feb-07,Bandit 1200S,0.0
Shanghai,Germany,Feb-07,Bandit 900,0.0
Shanghai,Germany,Feb-07,Boulevard,0.0
Shanghai,Germany,Feb-07,CRS550,0.0
Shanghai,Germany,Feb-07,CRX500,0.0
Shanghai,Germany,Feb-07,CRX600,22.0
Shanghai,Germany,Feb-07,CRX650,0.0
Shanghai,Germany,Feb-07,Enduro 350,0.0
Shanghai,Germany,Feb-07,Enduro 450,0.0
Shanghai,Germany,Feb-07,Enduro 550,91.0
Shanghai,Germany,Feb-07,KingTwin,0.0
Shanghai,Germany,Feb-07,MegaTwin,0.0
Shanghai,Germany,Feb-07,RoadLiner,0.0
Shanghai,Germany,Feb-07,RoadStar,0.0
Shanghai,Germany,Feb-07,ST1200,0.0
Shanghai,Germany,Feb-07,ST1200R,0.0
Shanghai,Germany,Feb-07,ST900,0.0
Shanghai,Germany,Feb-07,Victory,0.0
Shanghai,Germany,Jan-07,200S,0.0
Shanghai,Germany,Jan-07,300S,0.0
Shanghai,Germany,Jan-07,600S,0.0
Shanghai,Germany,Jan-07,626S,0.0
Shanghai,Germany,Jan-07,676RS,112.0
Shanghai,Germany,Jan-07,676S,0.0
Shanghai,Germany,Jan-07,900S,0.0
Shanghai,Germany,Jan-07,929S,15.0
Shanghai,Germany,Jan-07,996RS,0.0
Shanghai,Germany,Jan-07,996S,0.0
Shanghai,Germany,Jan-07,Bandit 1200,0.0
Shanghai,Germany,Jan-07,Bandit 1200S,0.0
Shanghai,Germany,Jan-07,Bandit 900,0.0
Shanghai,Germany,Jan-07,Boulevard,0.0
Shanghai,Germany,Jan-07,CRS550,0.0
Shanghai,Germany,Jan-07,CRX500,0.0
Shanghai,Germany,Jan-07,CRX600,17.0
Shanghai,Germany,Jan-07,CRX650,0.0
Shanghai,Germany,Jan-07,Enduro 350,0.0
Shanghai,Germany,Jan-07,Enduro 450,0.0
Shanghai,Germany,Jan-07,Enduro 550,89.0
Shanghai,Germany,Jan-07,KingTwin,0.0
Shanghai,Germany,Jan-07,MegaTwin,0.0
Shanghai,Germany,Jan-07,RoadLiner,0.0
Shanghai,Germany,Jan-07,RoadStar,0.0
Shanghai,Germany,Jan-07,ST1200,0.0
Shanghai,Germany,Jan-07,ST1200R,0.0
Shanghai,Germany,Jan-07,ST900,0.0
Shanghai,Germany,Jan-07,Victory,0.0
Shanghai,Germany,Mar-07,200S,0.0
Shanghai,Germany,Mar-07,300S,0.0
Shanghai,Germany,Mar-07,600S,0.0
Shanghai,Germany,Mar-07,626S,0.0
Shanghai,Germany,Mar-07,676RS,0.0
Shanghai,Germany,Mar-07,676S,0.0
Shanghai,Germany,Mar-07,900S,0.0
Shanghai,Germany,Mar-07,929S,0.0
Shanghai,Germany,Mar-07,996RS,0.0
Shanghai,Germany,Mar-07,996S,0.0
Shanghai,Germany,Mar-07,Bandit 1200,0.0
Shanghai,Germany,Mar-07,Bandit 1200S,0.0
Shanghai,Germany,Mar-07,Bandit 900,0.0
Shanghai,Germany,Mar-07,Boulevard,0.0
Shanghai,Germany,Mar-07,CRS550,0.0
Shanghai,Germany,Mar-07,CRX500,0.0
Shanghai,Germany,Mar-07,CRX600,20.0
Shanghai,Germany,Mar-07,CRX650,0.0
Shanghai,Germany,Mar-07,Enduro 350,0.0
Shanghai,Germany,Mar-07,Enduro 450,0.0
Shanghai,Germany,Mar-07,Enduro 550,97.0
Shanghai,Germany,Mar-07,KingTwin,0.0
Shanghai,Germany,Mar-07,MegaTwin,0.0
Shanghai,Germany,Mar-07,RoadLiner,0.0
Shanghai,Germany,Mar-07,RoadStar,0.0
Shanghai,Germany,Mar-07,ST1200,0.0
Shanghai,Germany,Mar-07,ST1200R,0.0
Shanghai,Germany,Mar-07,ST900,0.0
Shanghai,Germany,Mar-07,Victory,0.0
Shanghai,Italy,Feb-07,200S,0.0
Shanghai,Italy,Feb-07,300S,0.0
Shanghai,Italy,Feb-07,600S,0.0
Shanghai,Italy,Feb-07,626S,0.0
Shanghai,Italy,Feb-07,676RS,0.0
Shanghai,Italy,Feb-07,676S,0.0
Shanghai,Italy,Feb-07,900S,0.0
Shanghai,Italy,Feb-07,929S,45.0
Shanghai,Italy,Feb-07,996RS,0.0
Shanghai,Italy,Feb-07,996S,0.0
Shanghai,Italy,Feb-07,Bandit 1200,0.0
Shanghai,Italy,Feb-07,Bandit 1200S,0.0
Shanghai,Italy,Feb-07,Bandit 900,0.0
Shanghai,Italy,Feb-07,Boulevard,0.0
Shanghai,Italy,Feb-07,CRS550,0.0
Shanghai,Italy,Feb-07,CRX500,0.0
Shanghai,Italy,Feb-07,CRX600,73.0
Shanghai,Italy,Feb-07,CRX650,0.0
Shanghai,Italy,Feb-07,Enduro 350,0.0
Shanghai,Italy,Feb-07,Enduro 450,0.0
Shanghai,Italy,Feb-07,Enduro 550,0.0
Shanghai,Italy,Feb-07,KingTwin,0.0
Shanghai,Italy,Feb-07,MegaTwin,0.0
Shanghai,Italy,Feb-07,RoadLiner,0.0
Shanghai,Italy,Feb-07,RoadStar,0.0
Shanghai,Italy,Feb-07,ST1200,0.0
Shanghai,Italy,Feb-07,ST1200R,0.0
Shanghai,Italy,Feb-07,ST900,0.0
Shanghai,Italy,Feb-07,Victory,0.0
Shanghai,Italy,Jan-07,200S,0.0
Shanghai,Italy,Jan-07,300S,0.0
Shanghai,Italy,Jan-07,600S,0.0
Shanghai,Italy,Jan-07,626S,0.0
Shanghai,Italy,Jan-07,676RS,0.0
Shanghai,Italy,Jan-07,676S,0.0
Shanghai,Italy,Jan-07,900S,0.0
Shanghai,Italy,Jan-07,929S,39.0
Shanghai,Italy,Jan-07,996RS,0.0
Shanghai,Italy,Jan-07,996S,0.0
Shanghai,Italy,Jan-07,Bandit 1200,0.0
Shanghai,Italy,Jan-07,Bandit 1200S,0.0
Shanghai,Italy,Jan-07,Bandit 900,0.0
Shanghai,Italy,Jan-07,Boulevard,0.0
Shanghai,Italy,Jan-07,CRS550,0.0
Shanghai,Italy,Jan-07,CRX500,0.0
Shanghai,Italy,Jan-07,CRX600,69.0
Shanghai,Italy,Jan-07,CRX650,0.0
Shanghai,Italy,Jan-07,Enduro 350,0.0
Shanghai,Italy,Jan-07,Enduro 450,0.0
Shanghai,Italy,Jan-07,Enduro 550,300.0
Shanghai,Italy,Jan-07,KingTwin,0.0
Shanghai,Italy,Jan-07,MegaTwin,0.0
Shanghai,Italy,Jan-07,RoadLiner,0.0
Shanghai,Italy,Jan-07,RoadStar,0.0
Shanghai,Italy,Jan-07,ST1200,0.0
Shanghai,Italy,Jan-07,ST1200R,0.0
Shanghai,Italy,Jan-07,ST900,0.0
Shanghai,Italy,Jan-07,Victory,0.0
Shanghai,Italy,Mar-07,200S,0.0
Shanghai,Italy,Mar-07,300S,0.0
Shanghai,Italy,Mar-07,600S,0.0
Shanghai,Italy,Mar-07,626S,0.0
Shanghai,Italy,Mar-07,676RS,0.0
Shanghai,Italy,Mar-07,676S,0.0
Shanghai,Italy,Mar-07,900S,0.0
Shanghai,Italy,Mar-07,929S,0.0
Shanghai,Italy,Mar-07,996RS,0.0
Shanghai,Italy,Mar-07,996S,0.0
Shanghai,Italy,Mar-07,Bandit 1200,0.0
Shanghai,Italy,Mar-07,Bandit 1200S,0.0
Shanghai,Italy,Mar-07,Bandit 900,0.0
Shanghai,Italy,Mar-07,Boulevard,0.0
Shanghai,Italy,Mar-07,CRS550,0.0
Shanghai,Italy,Mar-07,CRX500,0.0
Shanghai,Italy,Mar-07,CRX600,73.0
Shanghai,Italy,Mar-07,CRX650,0.0
Shanghai,Italy,Mar-07,Enduro 350,0.0
Shanghai,Italy,Mar-07,Enduro 450,0.0
Shanghai,Italy,Mar-07,Enduro 550,0.0
Shanghai,Italy,Mar-07,KingTwin,0.0
Shanghai,Italy,Mar-07,MegaTwin,0.0
Shanghai,Italy,Mar-07,RoadLiner,0.0
Shanghai,Italy,Mar-07,RoadStar,0.0
Shanghai,Italy,Mar-07,ST1200,0.0
Shanghai,Italy,Mar-07,ST1200R,0.0
Shanghai,Italy,Mar-07,ST900,0.0
Shanghai,Italy,Mar-07,Victory,0.0
Shanghai,Japan,Feb-07,200S,0.0
Shanghai,Japan,Feb-07,300S,0.0
Shanghai,Japan,Feb-07,600S,0.0
Shanghai,Japan,Feb-07,626S,0.0
Shanghai,Japan,Feb-07,676RS,0.0
Shanghai,Japan,Feb-07,676S,0.0
Shanghai,Japan,Feb-07,900S,0.0
Shanghai,Japan,Feb-07,929S,0.0
Shanghai,Japan,Feb-07,996RS,0.0
Shanghai,Japan,Feb-07,996S,0.0
Shanghai,Japan,Feb-07,Bandit 1200,0.0
Shanghai,Japan,Feb-07,Bandit 1200S,0.0
Shanghai,Japan,Feb-07,Bandit 900,0.0
Shanghai,Japan,Feb-07,Boulevard,0.0
Shanghai,Japan,Feb-07,CRS550,0.0
Shanghai,Japan,Feb-07,CRX500,0.0
Shanghai,Japan,Feb-07,CRX600,0.0
Shanghai,Japan,Feb-07,CRX650,0.0
Shanghai,Japan,Feb-07,Enduro 350,0.0
Shanghai,Japan,Feb-07,Enduro 450,0.0
Shanghai,Japan,Feb-07,Enduro 550,0.0
Shanghai,Japan,Feb-07,KingTwin,0.0
Shanghai,Japan,Feb-07,MegaTwin,0.0
Shanghai,Japan,Feb-07,RoadLiner,0.0
Shanghai,Japan,Feb-07,RoadStar,0.0
Shanghai,Japan,Feb-07,ST1200,0.0
Shanghai,Japan,Feb-07,ST1200R,0.0
Shanghai,Japan,Feb-07,ST900,0.0
Shanghai,Japan,Feb-07,Victory,0.0
Shanghai,Japan,Jan-07,200S,0.0
Shanghai,Japan,Jan-07,300S,0.0
Shanghai,Japan,Jan-07,600S,0.0
Shanghai,Japan,Jan-07,626S,0.0
Shanghai,Japan,Jan-07,676RS,0.0
Shanghai,Japan,Jan-07,676S,0.0
Shanghai,Japan,Jan-07,900S,0.0
Shanghai,Japan,Jan-07,929S,0.0
Shanghai,Japan,Jan-07,996RS,0.0
Shanghai,Japan,Jan-07,996S,0.0
Shanghai,Japan,Jan-07,Bandit 1200,0.0
Shanghai,Japan,Jan-07,Bandit 1200S,0.0
Shanghai,Japan,Jan-07,Bandit 900,0.0
Shanghai,Japan,Jan-07,Boulevard,0.0
Shanghai,Japan,Jan-07,CRS550,0.0
Shanghai,Japan,Jan-07,CRX500,0.0
Shanghai,Japan,Jan-07,CRX600,227.0
Shanghai,Japan,Jan-07,CRX650,0.0
Shanghai,Japan,Jan-07,Enduro 350,0.0
Shanghai,Japan,Jan-07,Enduro 450,0.0
Shanghai,Japan,Jan-07,Enduro 550,255.0
Shanghai,Japan,Jan-07,KingTwin,0.0
Shanghai,Japan,Jan-07,MegaTwin,0.0
Shanghai,Japan,Jan-07,RoadLiner,0.0
Shanghai,Japan,Jan-07,RoadStar,0.0
Shanghai,Japan,Jan-07,ST1200,0.0
Shanghai,Japan,Jan-07,ST1200R,0.0
Shanghai,Japan,Jan-07,ST900,0.0
Shanghai,Japan,Jan-07,Victory,0.0
Shanghai,Japan,Mar-07,200S,0.0
Shanghai,Japan,Mar-07,300S,0.0
Shanghai,Japan,Mar-07,600S,0.0
Shanghai,Japan,Mar-07,626S,0.0
Shanghai,Japan,Mar-07,676RS,0.0
Shanghai,Japan,Mar-07,676S,0.0
Shanghai,Japan,Mar-07,900S,0.0
Shanghai,Japan,Mar-07,929S,0.0
Shanghai,Japan,Mar-07,996RS,0.0
Shanghai,Japan,Mar-07,996S,0.0
Shanghai,Japan,Mar-07,Bandit 1200,0.0
Shanghai,Japan,Mar-07,Bandit 1200S,0.0
Shanghai,Japan,Mar-07,Bandit 900,0.0
Shanghai,Japan,Mar-07,Boulevard,0.0
Shanghai,Japan,Mar-07,CRS550,0.0
Shanghai,Japan,Mar-07,CRX500,0.0
Shanghai,Japan,Mar-07,CRX600,0.0
Shanghai,Japan,Mar-07,CRX650,0.0
Shanghai,Japan,Mar-07,Enduro 350,0.0
Shanghai,Japan,Mar-07,Enduro 450,0.0
Shanghai,Japan,Mar-07,Enduro 550,0.0
Shanghai,Japan,Mar-07,KingTwin,0.0
Shanghai,Japan,Mar-07,MegaTwin,0.0
Shanghai,Japan,Mar-07,RoadLiner,0.0
Shanghai,Japan,Mar-07,RoadStar,0.0
Shanghai,Japan,Mar-07,ST1200,0.0
Shanghai,Japan,Mar-07,ST1200R,0.0
Shanghai,Japan,Mar-07,ST900,0.0
Shanghai,Japan,Mar-07,Victory,0.0
Shanghai,Spain,Feb-07,200S,0.0
Shanghai,Spain,Feb-07,300S,0.0
Shanghai,Spain,Feb-07,600S,0.0
Shanghai,Spain,Feb-07,626S,0.0
Shanghai,Spain,Feb-07,676RS,0.0
Shanghai,Spain,Feb-07,676S,0.0
Shanghai,Spain,Feb-07,900S,0.0
Shanghai,Spain,Feb-07,929S,0.0
Shanghai,Spain,Feb-07,996RS,0.0
Shanghai,Spain,Feb-07,996S,0.0
Shanghai,Spain,Feb-07,Bandit 1200,0.0
Shanghai,Spain,Feb-07,Bandit 1200S,0.0
Shanghai,Spain,Feb-07,Bandit 900,0.0
Shanghai,Spain,Feb-07,Boulevard,0.0
Shanghai,Spain,Feb-07,CRS550,0.0
Shanghai,Spain,Feb-07,CRX500,0.0
Shanghai,Spain,Feb-07,CRX600,0.0
Shanghai,Spain,Feb-07,CRX650,0.0
Shanghai,Spain,Feb-07,Enduro 350,0.0
Shanghai,Spain,Feb-07,Enduro 450,0.0
Shanghai,Spain,Feb-07,Enduro 550,0.0
Shanghai,Spain,Feb-07,KingTwin,0.0
Shanghai,Spain,Feb-07,MegaTwin,0.0
Shanghai,Spain,Feb-07,RoadLiner,0.0
Shanghai,Spain,Feb-07,RoadStar,0.0
Shanghai,Spain,Feb-07,ST1200,0.0
Shanghai,Spain,Feb-07,ST1200R,0.0
Shanghai,Spain,Feb-07,ST900,0.0
Shanghai,Spain,Feb-07,Victory,0.0
Shanghai,Spain,Jan-07,200S,0.0
Shanghai,Spain,Jan-07,300S,0.0
Shanghai,Spain,Jan-07,600S,0.0
Shanghai,Spain,Jan-07,626S,0.0
Shanghai,Spain,Jan-07,676RS,186.0
Shanghai,Spain,Jan-07,676S,0.0
Shanghai,Spain,Jan-07,900S,0.0
Shanghai,Spain,Jan-07,929S,0.0
Shanghai,Spain,Jan-07,996RS,0.0
Shanghai,Spain,Jan-07,996S,0.0
Shanghai,Spain,Jan-07,Bandit 1200,0.0
Shanghai,Spain,Jan-07,Bandit 1200S,0.0
Shanghai,Spain,Jan-07,Bandit 900,0.0
Shanghai,Spain,Jan-07,Boulevard,0.0
Shanghai,Spain,Jan-07,CRS550,0.0
Shanghai,Spain,Jan-07,CRX500,0.0
Shanghai,Spain,Jan-07,CRX600,149.0
Shanghai,Spain,Jan-07,CRX650,0.0
Shanghai,Spain,Jan-07,Enduro 350,0.0
Shanghai,Spain,Jan-07,Enduro 450,0.0
Shanghai,Spain,Jan-07,Enduro 550,185.0
Shanghai,Spain,Jan-07,KingTwin,0.0
Shanghai,Spain,Jan-07,MegaTwin,0.0
Shanghai,Spain,Jan-07,RoadLiner,0.0
Shanghai,Spain,Jan-07,RoadStar,0.0
Shanghai,Spain,Jan-07,ST1200,0.0
Shanghai,Spain,Jan-07,ST1200R,0.0
Shanghai,Spain,Jan-07,ST900,0.0
Shanghai,Spain,Jan-07,Victory,0.0
Shanghai,Spain,Mar-07,200S,0.0
Shanghai,Spain,Mar-07,300S,0.0
Shanghai,Spain,Mar-07,600S,0.0
Shanghai,Spain,Mar-07,626S,0.0
Shanghai,Spain,Mar-07,676RS,0.0
Shanghai,Spain,Mar-07,676S,0.0
Shanghai,Spain,Mar-07,900S,0.0
Shanghai,Spain,Mar-07,929S,0.0
Shanghai,Spain,Mar-07,996RS,0.0
Shanghai,Spain,Mar-07,996S,0.0
Shanghai,Spain,Mar-07,Bandit 1200,0.0
Shanghai,Spain,Mar-07,Bandit 1200S,0.0
Shanghai,Spain,Mar-07,Bandit 900,0.0
Shanghai,Spain,Mar-07,Boulevard,0.0
Shanghai,Spain,Mar-07,CRS550,0.0
Shanghai,Spain,Mar-07,CRX500,0.0
Shanghai,Spain,Mar-07,CRX600,0.0
Shanghai,Spain,Mar-07,CRX650,0.0
Shanghai,Spain,Mar-07,Enduro 350,0.0
Shanghai,Spain,Mar-07,Enduro 450,0.0
Shanghai,Spain,Mar-07,Enduro 550,0.0
Shanghai,Spain,Mar-07,KingTwin,0.0
Shanghai,Spain,Mar-07,MegaTwin,0.0
Shanghai,Spain,Mar-07,RoadLiner,0.0
Shanghai,Spain,Mar-07,RoadStar,0.0
Shanghai,Spain,Mar-07,ST1200,0.0
Shanghai,Spain,Mar-07,ST1200R,0.0
Shanghai,Spain,Mar-07,ST900,0.0
Shanghai,Spain,Mar-07,Victory,0.0
Shanghai,UK,Feb-07,200S,0.0
Shanghai,UK,Feb-07,300S,0.0
Shanghai,UK,Feb-07,600S,0.0
Shanghai,UK,Feb-07,626S,0.0
Shanghai,UK,Feb-07,676RS,0.0
Shanghai,UK,Feb-07,676S,0.0
Shanghai,UK,Feb-07,900S,0.0
Shanghai,UK,Feb-07,929S,0.0
Shanghai,UK,Feb-07,996RS,0.0
Shanghai,UK,Feb-07,996S,0.0
Shanghai,UK,Feb-07,Bandit 1200,0.0
Shanghai,UK,Feb-07,Bandit 1200S,0.0
Shanghai,UK,Feb-07,Bandit 900,0.0
Shanghai,UK,Feb-07,Boulevard,0.0
Shanghai,UK,Feb-07,CRS550,0.0
Shanghai,UK,Feb-07,CRX500,0.0
Shanghai,UK,Feb-07,CRX600,0.0
Shanghai,UK,Feb-07,CRX650,0.0
Shanghai,UK,Feb-07,Enduro 350,0.0
Shanghai,UK,Feb-07,Enduro 450,0.0
Shanghai,UK,Feb-07,Enduro 550,0.0
Shanghai,UK,Feb-07,KingTwin,0.0
Shanghai,UK,Feb-07,MegaTwin,0.0
Shanghai,UK,Feb-07,RoadLiner,0.0
Shanghai,UK,Feb-07,RoadStar,0.0
Shanghai,UK,Feb-07,ST1200,0.0
Shanghai,UK,Feb-07,ST1200R,0.0
Shanghai,UK,Feb-07,ST900,0.0
Shanghai,UK,Feb-07,Victory,0.0
Shanghai,UK,Jan-07,200S,0.0
Shanghai,UK,Jan-07,300S,0.0
Shanghai,UK,Jan-07,600S,0.0
Shanghai,UK,Jan-07,626S,0.0
Shanghai,UK,Jan-07,676RS,89.0
Shanghai,UK,Jan-07,676S,0.0
Shanghai,UK,Jan-07,900S,0.0
Shanghai,UK,Jan-07,929S,159.0
Shanghai,UK,Jan-07,996RS,0.0
Shanghai,UK,Jan-07,996S,0.0
Shanghai,UK,Jan-07,Bandit 1200,0.0
Shanghai,UK,Jan-07,Bandit 1200S,0.0
Shanghai,UK,Jan-07,Bandit 900,0.0
Shanghai,UK,Jan-07,Boulevard,0.0
Shanghai,UK,Jan-07,CRS550,0.0
Shanghai,UK,Jan-07,CRX500,0.0
Shanghai,UK,Jan-07,CRX600,117.0
Shanghai,UK,Jan-07,CRX650,0.0
Shanghai,UK,Jan-07,Enduro 350,0.0
Shanghai,UK,Jan-07,Enduro 450,0.0
Shanghai,UK,Jan-07,Enduro 550,155.0
Shanghai,UK,Jan-07,KingTwin,0.0
Shanghai,UK,Jan-07,MegaTwin,0.0
Shanghai,UK,Jan-07,RoadLiner,0.0
Shanghai,UK,Jan-07,RoadStar,0.0
Shanghai,UK,Jan-07,ST1200,0.0
Shanghai,UK,Jan-07,ST1200R,0.0
Shanghai,UK,Jan-07,ST900,0.0
Shanghai,UK,Jan-07,Victory,0.0
Shanghai,UK,Mar-07,200S,0.0
Shanghai,UK,Mar-07,300S,0.0
Shanghai,UK,Mar-07,600S,0.0
Shanghai,UK,Mar-07,626S,0.0
Shanghai,UK,Mar-07,676RS,0.0
Shanghai,UK,Mar-07,676S,0.0
Shanghai,UK,Mar-07,900S,0.0
Shanghai,UK,Mar-07,929S,0.0
Shanghai,UK,Mar-07,996RS,0.0
Shanghai,UK,Mar-07,996S,0.0
Shanghai,UK,Mar-07,Bandit 1200,0.0
Shanghai,UK,Mar-07,Bandit 1200S,0.0
Shanghai,UK,Mar-07,Bandit 900,0.0
Shanghai,UK,Mar-07,Boulevard,0.0
Shanghai,UK,Mar-07,CRS550,0.0
Shanghai,UK,Mar-07,CRX500,0.0
Shanghai,UK,Mar-07,CRX600,0.0
Shanghai,UK,Mar-07,CRX650,0.0
Shanghai,UK,Mar-07,Enduro 350,0.0
Shanghai,UK,Mar-07,Enduro 450,0.0
Shanghai,UK,Mar-07,Enduro 550,0.0
Shanghai,UK,Mar-07,KingTwin,0.0
Shanghai,UK,Mar-07,MegaTwin,0.0
Shanghai,UK,Mar-07,RoadLiner,0.0
Shanghai,UK,Mar-07,RoadStar,0.0
Shanghai,UK,Mar-07,ST1200,0.0
Shanghai,UK,Mar-07,ST1200R,0.0
Shanghai,UK,Mar-07,ST900,0.0
Shanghai,UK,Mar-07,Victory,0.0
Shanghai,US,Feb-07,200S,0.0
Shanghai,US,Feb-07,300S,0.0
Shanghai,US,Feb-07,600S,0.0
Shanghai,US,Feb-07,626S,0.0
Shanghai,US,Feb-07,676RS,0.0
Shanghai,US,Feb-07,676S,0.0
Shanghai,US,Feb-07,900S,0.0
Shanghai,US,Feb-07,929S,0.0
Shanghai,US,Feb-07,996RS,0.0
Shanghai,US,Feb-07,996S,0.0
Shanghai,US,Feb-07,Bandit 1200,0.0
Shanghai,US,Feb-07,Bandit 1200S,0.0
Shanghai,US,Feb-07,Bandit 900,0.0
Shanghai,US,Feb-07,Boulevard,0.0
Shanghai,US,Feb-07,CRS550,0.0
Shanghai,US,Feb-07,CRX500,0.0
Shanghai,US,Feb-07,CRX600,0.0
Shanghai,US,Feb-07,CRX650,0.0
Shanghai,US,Feb-07,Enduro 350,0.0
Shanghai,US,Feb-07,Enduro 450,0.0
Shanghai,US,Feb-07,Enduro 550,0.0
Shanghai,US,Feb-07,KingTwin,0.0
Shanghai,US,Feb-07,MegaTwin,0.0
Shanghai,US,Feb-07,RoadLiner,0.0
Shanghai,US,Feb-07,RoadStar,0.0
Shanghai,US,Feb-07,ST1200,0.0
Shanghai,US,Feb-07,ST1200R,0.0
Shanghai,US,Feb-07,ST900,0.0
Shanghai,US,Feb-07,Victory,0.0
Shanghai,US,Jan-07,200S,0.0
Shanghai,US,Jan-07,300S,0.0
Shanghai,US,Jan-07,600S,0.0
Shanghai,US,Jan-07,626S,0.0
Shanghai,US,Jan-07,676RS,0.0
Shanghai,US,Jan-07,676S,0.0
Shanghai,US,Jan-07,900S,0.0
Shanghai,US,Jan-07,929S,0.0
Shanghai,US,Jan-07,996RS,0.0
Shanghai,US,Jan-07,996S,0.0
Shanghai,US,Jan-07,Bandit 1200,0.0
Shanghai,US,Jan-07,Bandit 1200S,0.0
Shanghai,US,Jan-07,Bandit 900,0.0
Shanghai,US,Jan-07,Boulevard,0.0
Shanghai,US,Jan-07,CRS550,0.0
Shanghai,US,Jan-07,CRX500,0.0
Shanghai,US,Jan-07,CRX600,195.0
Shanghai,US,Jan-07,CRX650,0.0
Shanghai,US,Jan-07,Enduro 350,0.0
Shanghai,US,Jan-07,Enduro 450,0.0
Shanghai,US,Jan-07,Enduro 550,282.0
Shanghai,US,Jan-07,KingTwin,0.0
Shanghai,US,Jan-07,MegaTwin,0.0
Shanghai,US,Jan-07,RoadLiner,0.0
Shanghai,US,Jan-07,RoadStar,0.0
Shanghai,US,Jan-07,ST1200,0.0
Shanghai,US,Jan-07,ST1200R,0.0
Shanghai,US,Jan-07,ST900,0.0
Shanghai,US,Jan-07,Victory,0.0
Shanghai,US,Mar-07,200S,0.0
Shanghai,US,Mar-07,300S,0.0
Shanghai,US,Mar-07,600S,0.0
Shanghai,US,Mar-07,626S,0.0
Shanghai,US,Mar-07,676RS,0.0
Shanghai,US,Mar-07,676S,0.0
Shanghai,US,Mar-07,900S,0.0
Shanghai,US,Mar-07,929S,0.0
Shanghai,US,Mar-07,996RS,0.0
Shanghai,US,Mar-07,996S,0.0
Shanghai,US,Mar-07,Bandit 1200,0.0
Shanghai,US,Mar-07,Bandit 1200S,0.0
Shanghai,US,Mar-07,Bandit 900,0.0
Shanghai,US,Mar-07,Boulevard,0.0
Shanghai,US,Mar-07,CRS550,0.0
Shanghai,US,Mar-07,CRX500,0.0
Shanghai,US,Mar-07,CRX600,0.0
Shanghai,US,Mar-07,CRX650,0.0
Shanghai,US,Mar-07,Enduro 350,0.0
Shanghai,US,Mar-07,Enduro 450,0.0
Shanghai,US,Mar-07,Enduro 550,0.0
Shanghai,US,Mar-07,KingTwin,0.0
Shanghai,US,Mar-07,MegaTwin,0.0
Shanghai,US,Mar-07,RoadLiner,0.0
Shanghai,US,Mar-07,RoadStar,0.0
Shanghai,US,Mar-07,ST1200,0.0
Shanghai,US,Mar-07,ST1200R,0.0
Shanghai,US,Mar-07,ST900,0.0
Shanghai,US,Mar-07,Victory,0.0
Toledo,Argentina,Feb-07,200S,0.0
Toledo,Argentina,Feb-07,300S,0.0
Toledo,Argentina,Feb-07,600S,0.0
Toledo,Argentina,Feb-07,626S,0.0
Toledo,Argentina,Feb-07,676RS,0.0
Toledo,Argentina,Feb-07,676S,0.0
Toledo,Argentina,Feb-07,900S,0.0
Toledo,Argentina,Feb-07,929S,0.0
Toledo,Argentina,Feb-07,996RS,0.0
Toledo,Argentina,Feb-07,996S,0.0
Toledo,Argentina,Feb-07,Bandit 1200,0.0
Toledo,Argentina,Feb-07,Bandit 1200S,0.0
Toledo,Argentina,Feb-07,Bandit 900,0.0
Toledo,Argentina,Feb-07,Boulevard,0.0
Toledo,Argentina,Feb-07,CRS550,0.0
Toledo,Argentina,Feb-07,CRX500,0.0
Toledo,Argentina,Feb-07,CRX600,0.0
Toledo,Argentina,Feb-07,CRX650,0.0
Toledo,Argentina,Feb-07,Enduro 350,0.0
Toledo,Argentina,Feb-07,Enduro 450,0.0
Toledo,Argentina,Feb-07,Enduro 550,0.0
Toledo,Argentina,Feb-07,KingTwin,0.0
Toledo,Argentina,Feb-07,MegaTwin,0.0
Toledo,Argentina,Feb-07,RoadLiner,0.0
Toledo,Argentina,Feb-07,RoadStar,0.0
Toledo,Argentina,Feb-07,ST1200,0.0
Toledo,Argentina,Feb-07,ST1200R,0.0
Toledo,Argentina,Feb-07,ST900,0.0
Toledo,Argentina,Feb-07,Victory,0.0
Toledo,Argentina,Jan-07,200S,0.0
Toledo,Argentina,Jan-07,300S,0.0
Toledo,Argentina,Jan-07,600S,0.0
Toledo,Argentina,Jan-07,626S,0.0
Toledo,Argentina,Jan-07,676RS,0.0
Toledo,Argentina,Jan-07,676S,0.0
Toledo,Argentina,Jan-07,900S,0.0
Toledo,Argentina,Jan-07,929S,0.0
Toledo,Argentina,Jan-07,996RS,0.0
Toledo,Argentina,Jan-07,996S,0.0
Toledo,Argentina,Jan-07,Bandit 1200,0.0
Toledo,Argentina,Jan-07,Bandit 1200S,0.0
Toledo,Argentina,Jan-07,Bandit 900,0.0
Toledo,Argentina,Jan-07,Boulevard,0.0
Toledo,Argentina,Jan-07,CRS550,0.0
Toledo,Argentina,Jan-07,CRX500,0.0
Toledo,Argentina,Jan-07,CRX600,0.0
Toledo,Argentina,Jan-07,CRX650,0.0
Toledo,Argentina,Jan-07,Enduro 350,0.0
Toledo,Argentina,Jan-07,Enduro 450,0.0
