,id_of_Plant,id_of_Market,id_of_Month,id_of_Product,deliveryVar
5084,Shanghai,China,Jan-07,996S,0.0
5085,Shanghai,China,Jan-07,Bandit 1200,0.0
5086,Shanghai,China,Jan-07,Bandit 1200S,0.0
5087,Shanghai,China,Jan-07,Bandit 900,0.0
5088,Shanghai,China,Jan-07,Boulevard,0.0
5089,Shanghai,China,Jan-07,CRS550,0.0
5090,Shanghai,China,Jan-07,CRX500,0.0
5091,Shanghai,China,Jan-07,CRX600,72.0
5092,Shanghai,China,Jan-07,CRX650,0.0
5093,Shanghai,China,Jan-07,Enduro 350,0.0
5094,Shanghai,China,Jan-07,Enduro 450,0.0
5095,Shanghai,China,Jan-07,Enduro 550,103.0
5096,Shanghai,China,Jan-07,KingTwin,0.0
5097,Shanghai,China,Jan-07,MegaTwin,0.0
5098,Shanghai,China,Jan-07,RoadLiner,0.0
5099,Shanghai,China,Jan-07,RoadStar,0.0
5100,Shanghai,China,Jan-07,ST1200,0.0
5101,Shanghai,China,Jan-07,ST1200R,0.0
5102,Shanghai,China,Jan-07,ST900,0.0
5103,Shanghai,China,Jan-07,Victory,0.0
5104,Shanghai,China,Mar-07,200S,0.0
5105,Shanghai,China,Mar-07,300S,0.0
5106,Shanghai,China,Mar-07,600S,0.0
5107,Shanghai,China,Mar-07,626S,0.0
5108,Shanghai,China,Mar-07,676RS,0.0
5109,Shanghai,China,Mar-07,676S,0.0
5110,Shanghai,China,Mar-07,900S,0.0
5111,Shanghai,China,Mar-07,929S,0.0
5112,Shanghai,China,Mar-07,996RS,0.0
5113,Shanghai,China,Mar-07,996S,0.0
5114,Shanghai,China,Mar-07,Bandit 1200,0.0
5115,Shanghai,China,Mar-07,Bandit 1200S,0.0
5116,Shanghai,China,Mar-07,Bandit 900,0.0
5117,Shanghai,China,Mar-07,Boulevard,0.0
5118,Shanghai,China,Mar-07,CRS550,0.0
5119,Shanghai,China,Mar-07,CRX500,0.0
5120,Shanghai,China,Mar-07,CRX600,78.0
5121,Shanghai,China,Mar-07,CRX650,0.0
5122,Shanghai,China,Mar-07,Enduro 350,0.0
5123,Shanghai,China,Mar-07,Enduro 450,0.0
5124,Shanghai,China,Mar-07,Enduro 550,0.0
5125,Shanghai,China,Mar-07,KingTwin,0.0
5126,Shanghai,China,Mar-07,MegaTwin,0.0
5127,Shanghai,China,Mar-07,RoadLiner,0.0
5128,Shanghai,China,Mar-07,RoadStar,0.0
5129,Shanghai,China,Mar-07,ST1200,0.0
5130,Shanghai,China,Mar-07,ST1200R,0.0
5131,Shanghai,China,Mar-07,ST900,0.0
5132,Shanghai,China,Mar-07,Victory,0.0
5133,Shanghai,France,Feb-07,200S,0.0
5134,Shanghai,France,Feb-07,300S,0.0
5135,Shanghai,France,Feb-07,600S,0.0
5136,Shanghai,France,Feb-07,626S,0.0
5137,Shanghai,France,Feb-07,676RS,0.0
5138,Shanghai,France,Feb-07,676S,0.0
5139,Shanghai,France,Feb-07,900S,0.0
5140,Shanghai,France,Feb-07,929S,0.0
5141,Shanghai,France,Feb-07,996RS,0.0
5142,Shanghai,France,Feb-07,996S,0.0
5143,Shanghai,France,Feb-07,Bandit 1200,0.0
5144,Shanghai,France,Feb-07,Bandit 1200S,0.0
5145,Shanghai,France,Feb-07,Bandit 900,0.0
5146,Shanghai,France,Feb-07,Boulevard,0.0
5147,Shanghai,France,Feb-07,CRS550,0.0
5148,Shanghai,France,Feb-07,CRX500,0.0
5149,Shanghai,France,Feb-07,CRX600,0.0
5150,Shanghai,France,Feb-07,CRX650,0.0
5151,Shanghai,France,Feb-07,Enduro 350,0.0
5152,Shanghai,France,Feb-07,Enduro 450,0.0
5153,Shanghai,France,Feb-07,Enduro 550,79.0
5154,Shanghai,France,Feb-07,KingTwin,0.0
5155,Shanghai,France,Feb-07,MegaTwin,0.0
5156,Shanghai,France,Feb-07,RoadLiner,0.0
5157,Shanghai,France,Feb-07,RoadStar,0.0
5158,Shanghai,France,Feb-07,ST1200,0.0
5159,Shanghai,France,Feb-07,ST1200R,0.0
5160,Shanghai,France,Feb-07,ST900,0.0
5161,Shanghai,France,Feb-07,Victory,0.0
5162,Shanghai,France,Jan-07,200S,0.0
5163,Shanghai,France,Jan-07,300S,0.0
5164,Shanghai,France,Jan-07,600S,0.0
5165,Shanghai,France,Jan-07,626S,0.0
5166,Shanghai,France,Jan-07,676RS,0.0
5167,Shanghai,France,Jan-07,676S,0.0
5168,Shanghai,France,Jan-07,900S,0.0
5169,Shanghai,France,Jan-07,929S,0.0
5170,Shanghai,France,Jan-07,996RS,0.0
5171,Shanghai,France,Jan-07,996S,0.0
5172,Shanghai,France,Jan-07,Bandit 1200,0.0
5173,Shanghai,France,Jan-07,Bandit 1200S,0.0
5174,Shanghai,France,Jan-07,Bandit 900,0.0
5175,Shanghai,France,Jan-07,Boulevard,0.0
5176,Shanghai,France,Jan-07,CRS550,0.0
5177,Shanghai,France,Jan-07,CRX500,0.0
5178,Shanghai,France,Jan-07,CRX600,162.0
5179,Shanghai,France,Jan-07,CRX650,0.0
5180,Shanghai,France,Jan-07,Enduro 350,0.0
5181,Shanghai,France,Jan-07,Enduro 450,0.0
5182,Shanghai,France,Jan-07,Enduro 550,40.0
5183,Shanghai,France,Jan-07,KingTwin,0.0
5184,Shanghai,France,Jan-07,MegaTwin,0.0
5185,Shanghai,France,Jan-07,RoadLiner,0.0
5186,Shanghai,France,Jan-07,RoadStar,0.0
5187,Shanghai,France,Jan-07,ST1200,0.0
5188,Shanghai,France,Jan-07,ST1200R,0.0
5189,Shanghai,France,Jan-07,ST900,0.0
5190,Shanghai,France,Jan-07,Victory,0.0
5191,Shanghai,France,Mar-07,200S,0.0
5192,Shanghai,France,Mar-07,300S,0.0
5193,Shanghai,France,Mar-07,600S,0.0
5194,Shanghai,France,Mar-07,626S,0.0
5195,Shanghai,France,Mar-07,676RS,36.0
5196,Shanghai,France,Mar-07,676S,0.0
5197,Shanghai,France,Mar-07,900S,0.0
5198,Shanghai,France,Mar-07,929S,0.0
5199,Shanghai,France,Mar-07,996RS,0.0
5200,Shanghai,France,Mar-07,996S,0.0
5201,Shanghai,France,Mar-07,Bandit 1200,0.0
5202,Shanghai,France,Mar-07,Bandit 1200S,0.0
5203,Shanghai,France,Mar-07,Bandit 900,0.0
5204,Shanghai,France,Mar-07,Boulevard,0.0
5205,Shanghai,France,Mar-07,CRS550,0.0
5206,Shanghai,France,Mar-07,CRX500,0.0
5207,Shanghai,France,Mar-07,CRX600,0.0
5208,Shanghai,France,Mar-07,CRX650,0.0
5209,Shanghai,France,Mar-07,Enduro 350,0.0
5210,Shanghai,France,Mar-07,Enduro 450,0.0
5211,Shanghai,France,Mar-07,Enduro 550,0.0
5212,Shanghai,France,Mar-07,KingTwin,0.0
5213,Shanghai,France,Mar-07,MegaTwin,0.0
5214,Shanghai,France,Mar-07,RoadLiner,0.0
5215,Shanghai,France,Mar-07,RoadStar,0.0
5216,Shanghai,France,Mar-07,ST1200,0.0
5217,Shanghai,France,Mar-07,ST1200R,0.0
5218,Shanghai,France,Mar-07,ST900,0.0
5219,Shanghai,France,Mar-07,Victory,0.0
5220,Shanghai,Germany,Feb-07,200S,0.0
5221,Shanghai,Germany,Feb-07,300S,0.0
5222,Shanghai,Germany,Feb-07,600S,0.0
5223,Shanghai,Germany,Feb-07,626S,0.0
5224,Shanghai,Germany,Feb-07,676RS,0.0
5225,Shanghai,Germany,Feb-07,676S,0.0
5226,Shanghai,Germany,Feb-07,900S,0.0
5227,Shanghai,Germany,Feb-07,929S,0.0
5228,Shanghai,Germany,Feb-07,996RS,0.0
5229,Shanghai,Germany,Feb-07,996S,0.0
5230,Shanghai,Germany,Feb-07,Bandit 1200,0.0
5231,Shanghai,Germany,Feb-07,Bandit 1200S,0.0
5232,Shanghai,Germany,Feb-07,Bandit 900,0.0
5233,Shanghai,Germany,Feb-07,Boulevard,0.0
5234,Shanghai,Germany,Feb-07,CRS550,0.0
5235,Shanghai,Germany,Feb-07,CRX500,0.0
5236,Shanghai,Germany,Feb-07,CRX600,0.0
5237,Shanghai,Germany,Feb-07,CRX650,0.0
5238,Shanghai,Germany,Feb-07,Enduro 350,0.0
5239,Shanghai,Germany,Feb-07,Enduro 450,0.0
5240,Shanghai,Germany,Feb-07,Enduro 550,0.0
5241,Shanghai,Germany,Feb-07,KingTwin,0.0
5242,Shanghai,Germany,Feb-07,MegaTwin,0.0
5243,Shanghai,Germany,Feb-07,RoadLiner,0.0
5244,Shanghai,Germany,Feb-07,RoadStar,0.0
5245,Shanghai,Germany,Feb-07,ST1200,0.0
5246,Shanghai,Germany,Feb-07,ST1200R,0.0
5247,Shanghai,Germany,Feb-07,ST900,0.0
5248,Shanghai,Germany,Feb-07,Victory,0.0
5249,Shanghai,Germany,Jan-07,200S,0.0
5250,Shanghai,Germany,Jan-07,300S,0.0
5251,Shanghai,Germany,Jan-07,600S,0.0
5252,Shanghai,Germany,Jan-07,626S,0.0
5253,Shanghai,Germany,Jan-07,676RS,0.0
5254,Shanghai,Germany,Jan-07,676S,0.0
5255,Shanghai,Germany,Jan-07,900S,0.0
5256,Shanghai,Germany,Jan-07,929S,0.0
5257,Shanghai,Germany,Jan-07,996RS,0.0
5258,Shanghai,Germany,Jan-07,996S,0.0
5259,Shanghai,Germany,Jan-07,Bandit 1200,0.0
5260,Shanghai,Germany,Jan-07,Bandit 1200S,0.0
5261,Shanghai,Germany,Jan-07,Bandit 900,0.0
5262,Shanghai,Germany,Jan-07,Boulevard,0.0
5263,Shanghai,Germany,Jan-07,CRS550,0.0
5264,Shanghai,Germany,Jan-07,CRX500,0.0
5265,Shanghai,Germany,Jan-07,CRX600,39.0
5266,Shanghai,Germany,Jan-07,CRX650,0.0
5267,Shanghai,Germany,Jan-07,Enduro 350,0.0
5268,Shanghai,Germany,Jan-07,Enduro 450,0.0
5269,Shanghai,Germany,Jan-07,Enduro 550,180.0
5270,Shanghai,Germany,Jan-07,KingTwin,0.0
5271,Shanghai,Germany,Jan-07,MegaTwin,0.0
5272,Shanghai,Germany,Jan-07,RoadLiner,0.0
5273,Shanghai,Germany,Jan-07,RoadStar,0.0
5274,Shanghai,Germany,Jan-07,ST1200,0.0
5275,Shanghai,Germany,Jan-07,ST1200R,0.0
5276,Shanghai,Germany,Jan-07,ST900,0.0
5277,Shanghai,Germany,Jan-07,Victory,0.0
5278,Shanghai,Germany,Mar-07,200S,0.0
5279,Shanghai,Germany,Mar-07,300S,0.0
5280,Shanghai,Germany,Mar-07,600S,0.0
5281,Shanghai,Germany,Mar-07,626S,0.0
5282,Shanghai,Germany,Mar-07,676RS,0.0
5283,Shanghai,Germany,Mar-07,676S,0.0
5284,Shanghai,Germany,Mar-07,900S,0.0
5285,Shanghai,Germany,Mar-07,929S,0.0
5286,Shanghai,Germany,Mar-07,996RS,0.0
5287,Shanghai,Germany,Mar-07,996S,0.0
5288,Shanghai,Germany,Mar-07,Bandit 1200,0.0
5289,Shanghai,Germany,Mar-07,Bandit 1200S,0.0
5290,Shanghai,Germany,Mar-07,Bandit 900,0.0
5291,Shanghai,Germany,Mar-07,Boulevard,0.0
5292,Shanghai,Germany,Mar-07,CRS550,0.0
5293,Shanghai,Germany,Mar-07,CRX500,0.0
5294,Shanghai,Germany,Mar-07,CRX600,20.0
5295,Shanghai,Germany,Mar-07,CRX650,0.0
5296,Shanghai,Germany,Mar-07,Enduro 350,0.0
5297,Shanghai,Germany,Mar-07,Enduro 450,0.0
5298,Shanghai,Germany,Mar-07,Enduro 550,97.0
5299,Shanghai,Germany,Mar-07,KingTwin,0.0
5300,Shanghai,Germany,Mar-07,MegaTwin,0.0
5301,Shanghai,Germany,Mar-07,RoadLiner,0.0
5302,Shanghai,Germany,Mar-07,RoadStar,0.0
5303,Shanghai,Germany,Mar-07,ST1200,0.0
5304,Shanghai,Germany,Mar-07,ST1200R,0.0
5305,Shanghai,Germany,Mar-07,ST900,0.0
5306,Shanghai,Germany,Mar-07,Victory,0.0
5307,Shanghai,Italy,Feb-07,200S,0.0
5308,Shanghai,Italy,Feb-07,300S,0.0
5309,Shanghai,Italy,Feb-07,600S,0.0
5310,Shanghai,Italy,Feb-07,626S,0.0
5311,Shanghai,Italy,Feb-07,676RS,0.0
5312,Shanghai,Italy,Feb-07,676S,0.0
5313,Shanghai,Italy,Feb-07,900S,0.0
5314,Shanghai,Italy,Feb-07,929S,0.0
5315,Shanghai,Italy,Feb-07,996RS,0.0
5316,Shanghai,Italy,Feb-07,996S,0.0
5317,Shanghai,Italy,Feb-07,Bandit 1200,0.0
5318,Shanghai,Italy,Feb-07,Bandit 1200S,0.0
5319,Shanghai,Italy,Feb-07,Bandit 900,0.0
5320,Shanghai,Italy,Feb-07,Boulevard,0.0
5321,Shanghai,Italy,Feb-07,CRS550,0.0
5322,Shanghai,Italy,Feb-07,CRX500,0.0
5323,Shanghai,Italy,Feb-07,CRX600,73.0
5324,Shanghai,Italy,Feb-07,CRX650,0.0
5325,Shanghai,Italy,Feb-07,Enduro 350,0.0
5326,Shanghai,Italy,Feb-07,Enduro 450,0.0
5327,Shanghai,Italy,Feb-07,Enduro 550,0.0
5328,Shanghai,Italy,Feb-07,KingTwin,0.0
5329,Shanghai,Italy,Feb-07,MegaTwin,0.0
5330,Shanghai,Italy,Feb-07,RoadLiner,0.0
5331,Shanghai,Italy,Feb-07,RoadStar,0.0
5332,Shanghai,Italy,Feb-07,ST1200,0.0
5333,Shanghai,Italy,Feb-07,ST1200R,0.0
5334,Shanghai,Italy,Feb-07,ST900,0.0
5335,Shanghai,Italy,Feb-07,Victory,0.0
5336,Shanghai,Italy,Jan-07,200S,0.0
5337,Shanghai,Italy,Jan-07,300S,0.0
5338,Shanghai,Italy,Jan-07,600S,0.0
5339,Shanghai,Italy,Jan-07,626S,0.0
5340,Shanghai,Italy,Jan-07,676RS,0.0
5341,Shanghai,Italy,Jan-07,676S,0.0
5342,Shanghai,Italy,Jan-07,900S,0.0
5343,Shanghai,Italy,Jan-07,929S,0.0
5344,Shanghai,Italy,Jan-07,996RS,0.0
5345,Shanghai,Italy,Jan-07,996S,0.0
5346,Shanghai,Italy,Jan-07,Bandit 1200,0.0
5347,Shanghai,Italy,Jan-07,Bandit 1200S,0.0
5348,Shanghai,Italy,Jan-07,Bandit 900,0.0
5349,Shanghai,Italy,Jan-07,Boulevard,0.0
5350,Shanghai,Italy,Jan-07,CRS550,0.0
5351,Shanghai,Italy,Jan-07,CRX500,0.0
5352,Shanghai,Italy,Jan-07,CRX600,69.0
5353,Shanghai,Italy,Jan-07,CRX650,0.0
5354,Shanghai,Italy,Jan-07,Enduro 350,0.0
5355,Shanghai,Italy,Jan-07,Enduro 450,0.0
5356,Shanghai,Italy,Jan-07,Enduro 550,300.0
5357,Shanghai,Italy,Jan-07,KingTwin,0.0
5358,Shanghai,Italy,Jan-07,MegaTwin,0.0
5359,Shanghai,Italy,Jan-07,RoadLiner,0.0
5360,Shanghai,Italy,Jan-07,RoadStar,0.0
5361,Shanghai,Italy,Jan-07,ST1200,0.0
5362,Shanghai,Italy,Jan-07,ST1200R,0.0
5363,Shanghai,Italy,Jan-07,ST900,0.0
5364,Shanghai,Italy,Jan-07,Victory,0.0
5365,Shanghai,Italy,Mar-07,200S,0.0
5366,Shanghai,Italy,Mar-07,300S,0.0
5367,Shanghai,Italy,Mar-07,600S,0.0
5368,Shanghai,Italy,Mar-07,626S,0.0
5369,Shanghai,Italy,Mar-07,676RS,0.0
5370,Shanghai,Italy,Mar-07,676S,0.0
5371,Shanghai,Italy,Mar-07,900S,0.0
5372,Shanghai,Italy,Mar-07,929S,0.0
5373,Shanghai,Italy,Mar-07,996RS,0.0
5374,Shanghai,Italy,Mar-07,996S,0.0
5375,Shanghai,Italy,Mar-07,Bandit 1200,0.0
5376,Shanghai,Italy,Mar-07,Bandit 1200S,0.0
5377,Shanghai,Italy,Mar-07,Bandit 900,0.0
5378,Shanghai,Italy,Mar-07,Boulevard,0.0
5379,Shanghai,Italy,Mar-07,CRS550,0.0
5380,Shanghai,Italy,Mar-07,CRX500,0.0
5381,Shanghai,Italy,Mar-07,CRX600,73.0
5382,Shanghai,Italy,Mar-07,CRX650,0.0
5383,Shanghai,Italy,Mar-07,Enduro 350,0.0
5384,Shanghai,Italy,Mar-07,Enduro 450,0.0
5385,Shanghai,Italy,Mar-07,Enduro 550,0.0
5386,Shanghai,Italy,Mar-07,KingTwin,0.0
5387,Shanghai,Italy,Mar-07,MegaTwin,0.0
5388,Shanghai,Italy,Mar-07,RoadLiner,0.0
5389,Shanghai,Italy,Mar-07,RoadStar,0.0
5390,Shanghai,Italy,Mar-07,ST1200,0.0
5391,Shanghai,Italy,Mar-07,ST1200R,0.0
5392,Shanghai,Italy,Mar-07,ST900,0.0
5393,Shanghai,Italy,Mar-07,Victory,0.0
5394,Shanghai,Japan,Feb-07,200S,0.0
5395,Shanghai,Japan,Feb-07,300S,0.0
5396,Shanghai,Japan,Feb-07,600S,0.0
5397,Shanghai,Japan,Feb-07,626S,0.0
5398,Shanghai,Japan,Feb-07,676RS,0.0
5399,Shanghai,Japan,Feb-07,676S,0.0
5400,Shanghai,Japan,Feb-07,900S,0.0
5401,Shanghai,Japan,Feb-07,929S,0.0
5402,Shanghai,Japan,Feb-07,996RS,0.0
5403,Shanghai,Japan,Feb-07,996S,0.0
5404,Shanghai,Japan,Feb-07,Bandit 1200,0.0
5405,Shanghai,Japan,Feb-07,Bandit 1200S,0.0
5406,Shanghai,Japan,Feb-07,Bandit 900,0.0
5407,Shanghai,Japan,Feb-07,Boulevard,0.0
5408,Shanghai,Japan,Feb-07,CRS550,0.0
5409,Shanghai,Japan,Feb-07,CRX500,0.0
5410,Shanghai,Japan,Feb-07,CRX600,0.0
5411,Shanghai,Japan,Feb-07,CRX650,0.0
5412,Shanghai,Japan,Feb-07,Enduro 350,0.0
5413,Shanghai,Japan,Feb-07,Enduro 450,0.0
5414,Shanghai,Japan,Feb-07,Enduro 550,171.0
5415,Shanghai,Japan,Feb-07,KingTwin,0.0
5416,Shanghai,Japan,Feb-07,MegaTwin,0.0
5417,Shanghai,Japan,Feb-07,RoadLiner,0.0
5418,Shanghai,Japan,Feb-07,RoadStar,0.0
5419,Shanghai,Japan,Feb-07,ST1200,0.0
5420,Shanghai,Japan,Feb-07,ST1200R,0.0
5421,Shanghai,Japan,Feb-07,ST900,0.0
5422,Shanghai,Japan,Feb-07,Victory,0.0
5423,Shanghai,Japan,Jan-07,200S,0.0
5424,Shanghai,Japan,Jan-07,300S,0.0
5425,Shanghai,Japan,Jan-07,600S,0.0
5426,Shanghai,Japan,Jan-07,626S,0.0
5427,Shanghai,Japan,Jan-07,676RS,0.0
5428,Shanghai,Japan,Jan-07,676S,0.0
5429,Shanghai,Japan,Jan-07,900S,0.0
5430,Shanghai,Japan,Jan-07,929S,0.0
5431,Shanghai,Japan,Jan-07,996RS,0.0
5432,Shanghai,Japan,Jan-07,996S,0.0
5433,Shanghai,Japan,Jan-07,Bandit 1200,0.0
5434,Shanghai,Japan,Jan-07,Bandit 1200S,0.0
5435,Shanghai,Japan,Jan-07,Bandit 900,0.0
5436,Shanghai,Japan,Jan-07,Boulevard,0.0
5437,Shanghai,Japan,Jan-07,CRS550,0.0
5438,Shanghai,Japan,Jan-07,CRX500,0.0
5439,Shanghai,Japan,Jan-07,CRX600,153.0
5440,Shanghai,Japan,Jan-07,CRX650,0.0
5441,Shanghai,Japan,Jan-07,Enduro 350,0.0
5442,Shanghai,Japan,Jan-07,Enduro 450,0.0
5443,Shanghai,Japan,Jan-07,Enduro 550,84.0
5444,Shanghai,Japan,Jan-07,KingTwin,0.0
5445,Shanghai,Japan,Jan-07,MegaTwin,0.0
5446,Shanghai,Japan,Jan-07,RoadLiner,0.0
5447,Shanghai,Japan,Jan-07,RoadStar,0.0
5448,Shanghai,Japan,Jan-07,ST1200,0.0
5449,Shanghai,Japan,Jan-07,ST1200R,0.0
5450,Shanghai,Japan,Jan-07,ST900,0.0
5451,Shanghai,Japan,Jan-07,Victory,0.0
5452,Shanghai,Japan,Mar-07,200S,0.0
5453,Shanghai,Japan,Mar-07,300S,0.0
5454,Shanghai,Japan,Mar-07,600S,0.0
5455,Shanghai,Japan,Mar-07,626S,0.0
5456,Shanghai,Japan,Mar-07,676RS,0.0
5457,Shanghai,Japan,Mar-07,676S,0.0
5458,Shanghai,Japan,Mar-07,900S,0.0
5459,Shanghai,Japan,Mar-07,929S,23.0
5460,Shanghai,Japan,Mar-07,996RS,0.0
5461,Shanghai,Japan,Mar-07,996S,0.0
5462,Shanghai,Japan,Mar-07,Bandit 1200,0.0
5463,Shanghai,Japan,Mar-07,Bandit 1200S,0.0
5464,Shanghai,Japan,Mar-07,Bandit 900,0.0
5465,Shanghai,Japan,Mar-07,Boulevard,0.0
5466,Shanghai,Japan,Mar-07,CRS550,0.0
5467,Shanghai,Japan,Mar-07,CRX500,0.0
5468,Shanghai,Japan,Mar-07,CRX600,74.0
5469,Shanghai,Japan,Mar-07,CRX650,0.0
5470,Shanghai,Japan,Mar-07,Enduro 350,0.0
5471,Shanghai,Japan,Mar-07,Enduro 450,0.0
5472,Shanghai,Japan,Mar-07,Enduro 550,0.0
5473,Shanghai,Japan,Mar-07,KingTwin,0.0
5474,Shanghai,Japan,Mar-07,MegaTwin,0.0
5475,Shanghai,Japan,Mar-07,RoadLiner,0.0
5476,Shanghai,Japan,Mar-07,RoadStar,0.0
5477,Shanghai,Japan,Mar-07,ST1200,0.0
5478,Shanghai,Japan,Mar-07,ST1200R,0.0
5479,Shanghai,Japan,Mar-07,ST900,0.0
5480,Shanghai,Japan,Mar-07,Victory,0.0
5481,Shanghai,Spain,Feb-07,200S,0.0
5482,Shanghai,Spain,Feb-07,300S,0.0
5483,Shanghai,Spain,Feb-07,600S,0.0
5484,Shanghai,Spain,Feb-07,626S,0.0
5485,Shanghai,Spain,Feb-07,676RS,0.0
5486,Shanghai,Spain,Feb-07,676S,0.0
5487,Shanghai,Spain,Feb-07,900S,0.0
5488,Shanghai,Spain,Feb-07,929S,0.0
5489,Shanghai,Spain,Feb-07,996RS,0.0
5490,Shanghai,Spain,Feb-07,996S,0.0
5491,Shanghai,Spain,Feb-07,Bandit 1200,0.0
5492,Shanghai,Spain,Feb-07,Bandit 1200S,0.0
5493,Shanghai,Spain,Feb-07,Bandit 900,0.0
5494,Shanghai,Spain,Feb-07,Boulevard,0.0
5495,Shanghai,Spain,Feb-07,CRS550,0.0
5496,Shanghai,Spain,Feb-07,CRX500,0.0
5497,Shanghai,Spain,Feb-07,CRX600,52.0
5498,Shanghai,Spain,Feb-07,CRX650,0.0
5499,Shanghai,Spain,Feb-07,Enduro 350,0.0
5500,Shanghai,Spain,Feb-07,Enduro 450,0.0
5501,Shanghai,Spain,Feb-07,Enduro 550,0.0
5502,Shanghai,Spain,Feb-07,KingTwin,0.0
5503,Shanghai,Spain,Feb-07,MegaTwin,0.0
5504,Shanghai,Spain,Feb-07,RoadLiner,0.0
5505,Shanghai,Spain,Feb-07,RoadStar,0.0
5506,Shanghai,Spain,Feb-07,ST1200,0.0
5507,Shanghai,Spain,Feb-07,ST1200R,0.0
5508,Shanghai,Spain,Feb-07,ST900,0.0
5509,Shanghai,Spain,Feb-07,Victory,0.0
5510,Shanghai,Spain,Jan-07,200S,0.0
5511,Shanghai,Spain,Jan-07,300S,0.0
5512,Shanghai,Spain,Jan-07,600S,0.0
5513,Shanghai,Spain,Jan-07,626S,0.0
5514,Shanghai,Spain,Jan-07,676RS,0.0
5515,Shanghai,Spain,Jan-07,676S,0.0
5516,Shanghai,Spain,Jan-07,900S,0.0
5517,Shanghai,Spain,Jan-07,929S,0.0
5518,Shanghai,Spain,Jan-07,996RS,0.0
5519,Shanghai,Spain,Jan-07,996S,0.0
5520,Shanghai,Spain,Jan-07,Bandit 1200,0.0
5521,Shanghai,Spain,Jan-07,Bandit 1200S,0.0
5522,Shanghai,Spain,Jan-07,Bandit 900,0.0
5523,Shanghai,Spain,Jan-07,Boulevard,0.0
5524,Shanghai,Spain,Jan-07,CRS550,0.0
5525,Shanghai,Spain,Jan-07,CRX500,0.0
5526,Shanghai,Spain,Jan-07,CRX600,49.0
5527,Shanghai,Spain,Jan-07,CRX650,0.0
5528,Shanghai,Spain,Jan-07,Enduro 350,0.0
5529,Shanghai,Spain,Jan-07,Enduro 450,0.0
5530,Shanghai,Spain,Jan-07,Enduro 550,185.0
5531,Shanghai,Spain,Jan-07,KingTwin,0.0
5532,Shanghai,Spain,Jan-07,MegaTwin,0.0
5533,Shanghai,Spain,Jan-07,RoadLiner,0.0
5534,Shanghai,Spain,Jan-07,RoadStar,0.0
5535,Shanghai,Spain,Jan-07,ST1200,0.0
5536,Shanghai,Spain,Jan-07,ST1200R,0.0
5537,Shanghai,Spain,Jan-07,ST900,0.0
5538,Shanghai,Spain,Jan-07,Victory,0.0
5539,Shanghai,Spain,Mar-07,200S,0.0
5540,Shanghai,Spain,Mar-07,300S,0.0
5541,Shanghai,Spain,Mar-07,600S,0.0
5542,Shanghai,Spain,Mar-07,626S,0.0
5543,Shanghai,Spain,Mar-07,676RS,0.0
5544,Shanghai,Spain,Mar-07,676S,0.0
5545,Shanghai,Spain,Mar-07,900S,0.0
5546,Shanghai,Spain,Mar-07,929S,0.0
5547,Shanghai,Spain,Mar-07,996RS,0.0
5548,Shanghai,Spain,Mar-07,996S,0.0
5549,Shanghai,Spain,Mar-07,Bandit 1200,0.0
5550,Shanghai,Spain,Mar-07,Bandit 1200S,0.0
5551,Shanghai,Spain,Mar-07,Bandit 900,0.0
5552,Shanghai,Spain,Mar-07,Boulevard,0.0
5553,Shanghai,Spain,Mar-07,CRS550,0.0
5554,Shanghai,Spain,Mar-07,CRX500,0.0
5555,Shanghai,Spain,Mar-07,CRX600,48.0
5556,Shanghai,Spain,Mar-07,CRX650,0.0
5557,Shanghai,Spain,Mar-07,Enduro 350,0.0
5558,Shanghai,Spain,Mar-07,Enduro 450,0.0
5559,Shanghai,Spain,Mar-07,Enduro 550,0.0
5560,Shanghai,Spain,Mar-07,KingTwin,0.0
5561,Shanghai,Spain,Mar-07,MegaTwin,0.0
5562,Shanghai,Spain,Mar-07,RoadLiner,0.0
5563,Shanghai,Spain,Mar-07,RoadStar,0.0
5564,Shanghai,Spain,Mar-07,ST1200,0.0
5565,Shanghai,Spain,Mar-07,ST1200R,0.0
5566,Shanghai,Spain,Mar-07,ST900,0.0
5567,Shanghai,Spain,Mar-07,Victory,0.0
5568,Shanghai,UK,Feb-07,200S,0.0
5569,Shanghai,UK,Feb-07,300S,0.0
5570,Shanghai,UK,Feb-07,600S,0.0
5571,Shanghai,UK,Feb-07,626S,0.0
5572,Shanghai,UK,Feb-07,676RS,65.0
5573,Shanghai,UK,Feb-07,676S,0.0
5574,Shanghai,UK,Feb-07,900S,0.0
5575,Shanghai,UK,Feb-07,929S,52.0
5576,Shanghai,UK,Feb-07,996RS,0.0
5577,Shanghai,UK,Feb-07,996S,0.0
5578,Shanghai,UK,Feb-07,Bandit 1200,0.0
5579,Shanghai,UK,Feb-07,Bandit 1200S,0.0
5580,Shanghai,UK,Feb-07,Bandit 900,0.0
5581,Shanghai,UK,Feb-07,Boulevard,0.0
5582,Shanghai,UK,Feb-07,CRS550,0.0
5583,Shanghai,UK,Feb-07,CRX500,0.0
5584,Shanghai,UK,Feb-07,CRX600,0.0
5585,Shanghai,UK,Feb-07,CRX650,0.0
5586,Shanghai,UK,Feb-07,Enduro 350,0.0
5587,Shanghai,UK,Feb-07,Enduro 450,0.0
5588,Shanghai,UK,Feb-07,Enduro 550,105.0
5589,Shanghai,UK,Feb-07,KingTwin,0.0
