id_of_Plant,id_of_Market,id_of_Month,id_of_Product,deliveryVar
Shanghai,China,Jan-07,Bandit 1200,0.0
Shanghai,China,Jan-07,Bandit 1200S,0.0
Shanghai,China,Jan-07,Bandit 900,0.0
Shanghai,China,Jan-07,Boulevard,0.0
Shanghai,China,Jan-07,CRS550,0.0
Shanghai,China,Jan-07,CRX500,0.0
Shanghai,China,Jan-07,CRX600,72.0
Shanghai,China,Jan-07,CRX650,0.0
Shanghai,China,Jan-07,Enduro 350,0.0
Shanghai,China,Jan-07,Enduro 450,0.0
Shanghai,China,Jan-07,Enduro 550,103.0
Shanghai,China,Jan-07,KingTwin,0.0
Shanghai,China,Jan-07,MegaTwin,0.0
Shanghai,China,Jan-07,RoadLiner,0.0
Shanghai,China,Jan-07,RoadStar,0.0
Shanghai,China,Jan-07,ST1200,0.0
Shanghai,China,Jan-07,ST1200R,0.0
Shanghai,China,Jan-07,ST900,0.0
Shanghai,China,Jan-07,Victory,0.0
Shanghai,China,Mar-07,200S,0.0
Shanghai,China,Mar-07,300S,0.0
Shanghai,China,Mar-07,600S,0.0
Shanghai,China,Mar-07,626S,0.0
Shanghai,China,Mar-07,676RS,39.0
Shanghai,China,Mar-07,676S,0.0
Shanghai,China,Mar-07,900S,0.0
Shanghai,China,Mar-07,929S,0.0
Shanghai,China,Mar-07,996RS,0.0
Shanghai,China,Mar-07,996S,0.0
Shanghai,China,Mar-07,Bandit 1200,0.0
Shanghai,China,Mar-07,Bandit 1200S,0.0
Shanghai,China,Mar-07,Bandit 900,0.0
Shanghai,China,Mar-07,Boulevard,0.0
Shanghai,China,Mar-07,CRS550,0.0
Shanghai,China,Mar-07,CRX500,0.0
Shanghai,China,Mar-07,CRX600,0.0
Shanghai,China,Mar-07,CRX650,0.0
Shanghai,China,Mar-07,Enduro 350,0.0
Shanghai,China,Mar-07,Enduro 450,0.0
Shanghai,China,Mar-07,Enduro 550,0.0
Shanghai,China,Mar-07,KingTwin,0.0
Shanghai,China,Mar-07,MegaTwin,0.0
Shanghai,China,Mar-07,RoadLiner,0.0
Shanghai,China,Mar-07,RoadStar,0.0
Shanghai,China,Mar-07,ST1200,0.0
Shanghai,China,Mar-07,ST1200R,0.0
Shanghai,China,Mar-07,ST900,0.0
Shanghai,China,Mar-07,Victory,0.0
Shanghai,France,Feb-07,200S,0.0
Shanghai,France,Feb-07,300S,0.0
Shanghai,France,Feb-07,600S,0.0
Shanghai,France,Feb-07,626S,0.0
Shanghai,France,Feb-07,676RS,0.0
Shanghai,France,Feb-07,676S,0.0
Shanghai,France,Feb-07,900S,0.0
Shanghai,France,Feb-07,929S,0.0
Shanghai,France,Feb-07,996RS,0.0
Shanghai,France,Feb-07,996S,0.0
Shanghai,France,Feb-07,Bandit 1200,0.0
Shanghai,France,Feb-07,Bandit 1200S,0.0
Shanghai,France,Feb-07,Bandit 900,0.0
Shanghai,France,Feb-07,Boulevard,0.0
Shanghai,France,Feb-07,CRS550,0.0
Shanghai,France,Feb-07,CRX500,0.0
Shanghai,France,Feb-07,CRX600,108.0
Shanghai,France,Feb-07,CRX650,0.0
Shanghai,France,Feb-07,Enduro 350,0.0
Shanghai,France,Feb-07,Enduro 450,0.0
Shanghai,France,Feb-07,Enduro 550,40.0
Shanghai,France,Feb-07,KingTwin,0.0
Shanghai,France,Feb-07,MegaTwin,0.0
Shanghai,France,Feb-07,RoadLiner,0.0
Shanghai,France,Feb-07,RoadStar,0.0
Shanghai,France,Feb-07,ST1200,0.0
Shanghai,France,Feb-07,ST1200R,0.0
Shanghai,France,Feb-07,ST900,0.0
Shanghai,France,Feb-07,Victory,0.0
Shanghai,France,Jan-07,200S,0.0
Shanghai,France,Jan-07,300S,0.0
Shanghai,France,Jan-07,600S,237.0
Shanghai,France,Jan-07,626S,0.0
Shanghai,France,Jan-07,676RS,0.0
Shanghai,France,Jan-07,676S,0.0
Shanghai,France,Jan-07,900S,0.0
Shanghai,France,Jan-07,929S,0.0
Shanghai,France,Jan-07,996RS,0.0
Shanghai,France,Jan-07,996S,0.0
Shanghai,France,Jan-07,Bandit 1200,0.0
Shanghai,France,Jan-07,Bandit 1200S,0.0
Shanghai,France,Jan-07,Bandit 900,0.0
Shanghai,France,Jan-07,Boulevard,0.0
Shanghai,France,Jan-07,CRS550,0.0
Shanghai,France,Jan-07,CRX500,0.0
Shanghai,France,Jan-07,CRX600,54.0
Shanghai,France,Jan-07,CRX650,0.0
Shanghai,France,Jan-07,Enduro 350,0.0
Shanghai,France,Jan-07,Enduro 450,0.0
Shanghai,France,Jan-07,Enduro 550,40.0
Shanghai,France,Jan-07,KingTwin,0.0
Shanghai,France,Jan-07,MegaTwin,0.0
Shanghai,France,Jan-07,RoadLiner,0.0
Shanghai,France,Jan-07,RoadStar,0.0
Shanghai,France,Jan-07,ST1200,0.0
Shanghai,France,Jan-07,ST1200R,0.0
Shanghai,France,Jan-07,ST900,0.0
Shanghai,France,Jan-07,Victory,0.0
Shanghai,France,Mar-07,200S,0.0
Shanghai,France,Mar-07,300S,0.0
Shanghai,France,Mar-07,600S,0.0
Shanghai,France,Mar-07,626S,0.0
Shanghai,France,Mar-07,676RS,0.0
Shanghai,France,Mar-07,676S,0.0
Shanghai,France,Mar-07,900S,0.0
Shanghai,France,Mar-07,929S,110.0
Shanghai,France,Mar-07,996RS,0.0
Shanghai,France,Mar-07,996S,0.0
Shanghai,France,Mar-07,Bandit 1200,0.0
Shanghai,France,Mar-07,Bandit 1200S,0.0
Shanghai,France,Mar-07,Bandit 900,0.0
Shanghai,France,Mar-07,Boulevard,0.0
Shanghai,France,Mar-07,CRS550,0.0
Shanghai,France,Mar-07,CRX500,0.0
Shanghai,France,Mar-07,CRX600,0.0
Shanghai,France,Mar-07,CRX650,0.0
Shanghai,France,Mar-07,Enduro 350,0.0
Shanghai,France,Mar-07,Enduro 450,0.0
Shanghai,France,Mar-07,Enduro 550,39.0
Shanghai,France,Mar-07,KingTwin,0.0
Shanghai,France,Mar-07,MegaTwin,0.0
Shanghai,France,Mar-07,RoadLiner,0.0
Shanghai,France,Mar-07,RoadStar,0.0
Shanghai,France,Mar-07,ST1200,0.0
Shanghai,France,Mar-07,ST1200R,0.0
Shanghai,France,Mar-07,ST900,0.0
Shanghai,France,Mar-07,Victory,0.0
Shanghai,Germany,Feb-07,200S,0.0
Shanghai,Germany,Feb-07,300S,0.0
Shanghai,Germany,Feb-07,600S,0.0
Shanghai,Germany,Feb-07,626S,0.0
Shanghai,Germany,Feb-07,676RS,0.0
Shanghai,Germany,Feb-07,676S,0.0
Shanghai,Germany,Feb-07,900S,0.0
Shanghai,Germany,Feb-07,929S,0.0
Shanghai,Germany,Feb-07,996RS,0.0
Shanghai,Germany,Feb-07,996S,0.0
Shanghai,Germany,Feb-07,Bandit 1200,0.0
Shanghai,Germany,Feb-07,Bandit 1200S,0.0
Shanghai,Germany,Feb-07,Bandit 900,0.0
Shanghai,Germany,Feb-07,Boulevard,0.0
Shanghai,Germany,Feb-07,CRS550,0.0
Shanghai,Germany,Feb-07,CRX500,0.0
Shanghai,Germany,Feb-07,CRX600,42.0
Shanghai,Germany,Feb-07,CRX650,0.0
Shanghai,Germany,Feb-07,Enduro 350,0.0
Shanghai,Germany,Feb-07,Enduro 450,0.0
Shanghai,Germany,Feb-07,Enduro 550,188.0
Shanghai,Germany,Feb-07,KingTwin,0.0
Shanghai,Germany,Feb-07,MegaTwin,0.0
Shanghai,Germany,Feb-07,RoadLiner,0.0
Shanghai,Germany,Feb-07,RoadStar,0.0
Shanghai,Germany,Feb-07,ST1200,0.0
Shanghai,Germany,Feb-07,ST1200R,0.0
Shanghai,Germany,Feb-07,ST900,0.0
Shanghai,Germany,Feb-07,Victory,0.0
Shanghai,Germany,Jan-07,200S,0.0
Shanghai,Germany,Jan-07,300S,0.0
Shanghai,Germany,Jan-07,600S,0.0
Shanghai,Germany,Jan-07,626S,0.0
Shanghai,Germany,Jan-07,676RS,0.0
Shanghai,Germany,Jan-07,676S,0.0
Shanghai,Germany,Jan-07,900S,0.0
Shanghai,Germany,Jan-07,929S,0.0
Shanghai,Germany,Jan-07,996RS,0.0
Shanghai,Germany,Jan-07,996S,0.0
Shanghai,Germany,Jan-07,Bandit 1200,0.0
Shanghai,Germany,Jan-07,Bandit 1200S,0.0
Shanghai,Germany,Jan-07,Bandit 900,0.0
Shanghai,Germany,Jan-07,Boulevard,0.0
Shanghai,Germany,Jan-07,CRS550,0.0
Shanghai,Germany,Jan-07,CRX500,0.0
Shanghai,Germany,Jan-07,CRX600,17.0
Shanghai,Germany,Jan-07,CRX650,0.0
Shanghai,Germany,Jan-07,Enduro 350,0.0
Shanghai,Germany,Jan-07,Enduro 450,0.0
Shanghai,Germany,Jan-07,Enduro 550,89.0
Shanghai,Germany,Jan-07,KingTwin,0.0
Shanghai,Germany,Jan-07,MegaTwin,0.0
Shanghai,Germany,Jan-07,RoadLiner,0.0
Shanghai,Germany,Jan-07,RoadStar,0.0
Shanghai,Germany,Jan-07,ST1200,0.0
Shanghai,Germany,Jan-07,ST1200R,0.0
Shanghai,Germany,Jan-07,ST900,0.0
Shanghai,Germany,Jan-07,Victory,0.0
Shanghai,Germany,Mar-07,200S,0.0
Shanghai,Germany,Mar-07,300S,0.0
Shanghai,Germany,Mar-07,600S,0.0
Shanghai,Germany,Mar-07,626S,0.0
Shanghai,Germany,Mar-07,676RS,0.0
Shanghai,Germany,Mar-07,676S,0.0
Shanghai,Germany,Mar-07,900S,0.0
Shanghai,Germany,Mar-07,929S,0.0
Shanghai,Germany,Mar-07,996RS,0.0
Shanghai,Germany,Mar-07,996S,0.0
Shanghai,Germany,Mar-07,Bandit 1200,0.0
Shanghai,Germany,Mar-07,Bandit 1200S,0.0
Shanghai,Germany,Mar-07,Bandit 900,0.0
Shanghai,Germany,Mar-07,Boulevard,0.0
Shanghai,Germany,Mar-07,CRS550,0.0
Shanghai,Germany,Mar-07,CRX500,0.0
Shanghai,Germany,Mar-07,CRX600,0.0
Shanghai,Germany,Mar-07,CRX650,0.0
Shanghai,Germany,Mar-07,Enduro 350,0.0
Shanghai,Germany,Mar-07,Enduro 450,0.0
Shanghai,Germany,Mar-07,Enduro 550,0.0
Shanghai,Germany,Mar-07,KingTwin,0.0
Shanghai,Germany,Mar-07,MegaTwin,0.0
Shanghai,Germany,Mar-07,RoadLiner,0.0
Shanghai,Germany,Mar-07,RoadStar,0.0
Shanghai,Germany,Mar-07,ST1200,0.0
Shanghai,Germany,Mar-07,ST1200R,0.0
Shanghai,Germany,Mar-07,ST900,0.0
Shanghai,Germany,Mar-07,Victory,0.0
Shanghai,Italy,Feb-07,200S,0.0
Shanghai,Italy,Feb-07,300S,0.0
Shanghai,Italy,Feb-07,600S,0.0
Shanghai,Italy,Feb-07,626S,0.0
Shanghai,Italy,Feb-07,676RS,0.0
Shanghai,Italy,Feb-07,676S,0.0
Shanghai,Italy,Feb-07,900S,0.0
Shanghai,Italy,Feb-07,929S,0.0
Shanghai,Italy,Feb-07,996RS,0.0
Shanghai,Italy,Feb-07,996S,0.0
Shanghai,Italy,Feb-07,Bandit 1200,0.0
Shanghai,Italy,Feb-07,Bandit 1200S,0.0
Shanghai,Italy,Feb-07,Bandit 900,0.0
Shanghai,Italy,Feb-07,Boulevard,0.0
Shanghai,Italy,Feb-07,CRS550,0.0
Shanghai,Italy,Feb-07,CRX500,0.0
Shanghai,Italy,Feb-07,CRX600,146.0
Shanghai,Italy,Feb-07,CRX650,0.0
Shanghai,Italy,Feb-07,Enduro 350,0.0
Shanghai,Italy,Feb-07,Enduro 450,0.0
Shanghai,Italy,Feb-07,Enduro 550,0.0
Shanghai,Italy,Feb-07,KingTwin,0.0
Shanghai,Italy,Feb-07,MegaTwin,0.0
Shanghai,Italy,Feb-07,RoadLiner,0.0
Shanghai,Italy,Feb-07,RoadStar,0.0
Shanghai,Italy,Feb-07,ST1200,0.0
Shanghai,Italy,Feb-07,ST1200R,0.0
Shanghai,Italy,Feb-07,ST900,0.0
Shanghai,Italy,Feb-07,Victory,0.0
Shanghai,Italy,Jan-07,200S,0.0
Shanghai,Italy,Jan-07,300S,0.0
Shanghai,Italy,Jan-07,600S,81.0
Shanghai,Italy,Jan-07,626S,0.0
Shanghai,Italy,Jan-07,676RS,35.0
Shanghai,Italy,Jan-07,676S,0.0
Shanghai,Italy,Jan-07,900S,0.0
Shanghai,Italy,Jan-07,929S,0.0
Shanghai,Italy,Jan-07,996RS,0.0
Shanghai,Italy,Jan-07,996S,0.0
Shanghai,Italy,Jan-07,Bandit 1200,0.0
Shanghai,Italy,Jan-07,Bandit 1200S,0.0
Shanghai,Italy,Jan-07,Bandit 900,0.0
Shanghai,Italy,Jan-07,Boulevard,0.0
Shanghai,Italy,Jan-07,CRS550,0.0
Shanghai,Italy,Jan-07,CRX500,0.0
Shanghai,Italy,Jan-07,CRX600,69.0
Shanghai,Italy,Jan-07,CRX650,0.0
Shanghai,Italy,Jan-07,Enduro 350,0.0
Shanghai,Italy,Jan-07,Enduro 450,0.0
Shanghai,Italy,Jan-07,Enduro 550,300.0
Shanghai,Italy,Jan-07,KingTwin,0.0
Shanghai,Italy,Jan-07,MegaTwin,0.0
Shanghai,Italy,Jan-07,RoadLiner,0.0
Shanghai,Italy,Jan-07,RoadStar,0.0
Shanghai,Italy,Jan-07,ST1200,0.0
Shanghai,Italy,Jan-07,ST1200R,0.0
Shanghai,Italy,Jan-07,ST900,0.0
Shanghai,Italy,Jan-07,Victory,0.0
Shanghai,Italy,Mar-07,200S,0.0
Shanghai,Italy,Mar-07,300S,0.0
Shanghai,Italy,Mar-07,600S,0.0
Shanghai,Italy,Mar-07,626S,0.0
Shanghai,Italy,Mar-07,676RS,0.0
Shanghai,Italy,Mar-07,676S,0.0
Shanghai,Italy,Mar-07,900S,0.0
Shanghai,Italy,Mar-07,929S,0.0
Shanghai,Italy,Mar-07,996RS,0.0
Shanghai,Italy,Mar-07,996S,0.0
Shanghai,Italy,Mar-07,Bandit 1200,0.0
Shanghai,Italy,Mar-07,Bandit 1200S,0.0
Shanghai,Italy,Mar-07,Bandit 900,0.0
Shanghai,Italy,Mar-07,Boulevard,0.0
Shanghai,Italy,Mar-07,CRS550,0.0
Shanghai,Italy,Mar-07,CRX500,0.0
Shanghai,Italy,Mar-07,CRX600,0.0
Shanghai,Italy,Mar-07,CRX650,0.0
Shanghai,Italy,Mar-07,Enduro 350,0.0
Shanghai,Italy,Mar-07,Enduro 450,0.0
Shanghai,Italy,Mar-07,Enduro 550,0.0
Shanghai,Italy,Mar-07,KingTwin,0.0
Shanghai,Italy,Mar-07,MegaTwin,0.0
Shanghai,Italy,Mar-07,RoadLiner,0.0
Shanghai,Italy,Mar-07,RoadStar,0.0
Shanghai,Italy,Mar-07,ST1200,0.0
Shanghai,Italy,Mar-07,ST1200R,0.0
Shanghai,Italy,Mar-07,ST900,0.0
Shanghai,Italy,Mar-07,Victory,0.0
Shanghai,Japan,Feb-07,200S,0.0
Shanghai,Japan,Feb-07,300S,0.0
Shanghai,Japan,Feb-07,600S,0.0
Shanghai,Japan,Feb-07,626S,0.0
Shanghai,Japan,Feb-07,676RS,0.0
Shanghai,Japan,Feb-07,676S,0.0
Shanghai,Japan,Feb-07,900S,0.0
Shanghai,Japan,Feb-07,929S,0.0
Shanghai,Japan,Feb-07,996RS,0.0
Shanghai,Japan,Feb-07,996S,0.0
Shanghai,Japan,Feb-07,Bandit 1200,0.0
Shanghai,Japan,Feb-07,Bandit 1200S,0.0
Shanghai,Japan,Feb-07,Bandit 900,0.0
Shanghai,Japan,Feb-07,Boulevard,0.0
Shanghai,Japan,Feb-07,CRS550,0.0
Shanghai,Japan,Feb-07,CRX500,0.0
Shanghai,Japan,Feb-07,CRX600,0.0
Shanghai,Japan,Feb-07,CRX650,0.0
Shanghai,Japan,Feb-07,Enduro 350,0.0
Shanghai,Japan,Feb-07,Enduro 450,0.0
Shanghai,Japan,Feb-07,Enduro 550,0.0
Shanghai,Japan,Feb-07,KingTwin,0.0
Shanghai,Japan,Feb-07,MegaTwin,0.0
Shanghai,Japan,Feb-07,RoadLiner,0.0
Shanghai,Japan,Feb-07,RoadStar,0.0
Shanghai,Japan,Feb-07,ST1200,0.0
Shanghai,Japan,Feb-07,ST1200R,0.0
Shanghai,Japan,Feb-07,ST900,0.0
Shanghai,Japan,Feb-07,Victory,0.0
Shanghai,Japan,Jan-07,200S,0.0
Shanghai,Japan,Jan-07,300S,0.0
Shanghai,Japan,Jan-07,600S,0.0
Shanghai,Japan,Jan-07,626S,0.0
Shanghai,Japan,Jan-07,676RS,0.0
Shanghai,Japan,Jan-07,676S,0.0
Shanghai,Japan,Jan-07,900S,0.0
Shanghai,Japan,Jan-07,929S,0.0
Shanghai,Japan,Jan-07,996RS,0.0
Shanghai,Japan,Jan-07,996S,0.0
Shanghai,Japan,Jan-07,Bandit 1200,0.0
Shanghai,Japan,Jan-07,Bandit 1200S,0.0
Shanghai,Japan,Jan-07,Bandit 900,0.0
Shanghai,Japan,Jan-07,Boulevard,0.0
Shanghai,Japan,Jan-07,CRS550,0.0
Shanghai,Japan,Jan-07,CRX500,0.0
Shanghai,Japan,Jan-07,CRX600,227.0
Shanghai,Japan,Jan-07,CRX650,0.0
Shanghai,Japan,Jan-07,Enduro 350,0.0
Shanghai,Japan,Jan-07,Enduro 450,0.0
Shanghai,Japan,Jan-07,Enduro 550,170.0
Shanghai,Japan,Jan-07,KingTwin,0.0
Shanghai,Japan,Jan-07,MegaTwin,0.0
Shanghai,Japan,Jan-07,RoadLiner,0.0
Shanghai,Japan,Jan-07,RoadStar,0.0
Shanghai,Japan,Jan-07,ST1200,0.0
Shanghai,Japan,Jan-07,ST1200R,0.0
Shanghai,Japan,Jan-07,ST900,0.0
Shanghai,Japan,Jan-07,Victory,0.0
Shanghai,Japan,Mar-07,200S,0.0
Shanghai,Japan,Mar-07,300S,0.0
Shanghai,Japan,Mar-07,600S,0.0
Shanghai,Japan,Mar-07,626S,0.0
Shanghai,Japan,Mar-07,676RS,0.0
Shanghai,Japan,Mar-07,676S,0.0
Shanghai,Japan,Mar-07,900S,0.0
Shanghai,Japan,Mar-07,929S,23.0
Shanghai,Japan,Mar-07,996RS,0.0
Shanghai,Japan,Mar-07,996S,0.0
Shanghai,Japan,Mar-07,Bandit 1200,0.0
Shanghai,Japan,Mar-07,Bandit 1200S,0.0
Shanghai,Japan,Mar-07,Bandit 900,0.0
Shanghai,Japan,Mar-07,Boulevard,0.0
Shanghai,Japan,Mar-07,CRS550,0.0
Shanghai,Japan,Mar-07,CRX500,0.0
Shanghai,Japan,Mar-07,CRX600,0.0
Shanghai,Japan,Mar-07,CRX650,0.0
Shanghai,Japan,Mar-07,Enduro 350,0.0
Shanghai,Japan,Mar-07,Enduro 450,0.0
Shanghai,Japan,Mar-07,Enduro 550,85.0
Shanghai,Japan,Mar-07,KingTwin,0.0
Shanghai,Japan,Mar-07,MegaTwin,0.0
Shanghai,Japan,Mar-07,RoadLiner,0.0
Shanghai,Japan,Mar-07,RoadStar,0.0
Shanghai,Japan,Mar-07,ST1200,0.0
Shanghai,Japan,Mar-07,ST1200R,0.0
Shanghai,Japan,Mar-07,ST900,0.0
Shanghai,Japan,Mar-07,Victory,0.0
Shanghai,Spain,Feb-07,200S,0.0
Shanghai,Spain,Feb-07,300S,0.0
Shanghai,Spain,Feb-07,600S,0.0
Shanghai,Spain,Feb-07,626S,0.0
Shanghai,Spain,Feb-07,676RS,0.0
Shanghai,Spain,Feb-07,676S,0.0
Shanghai,Spain,Feb-07,900S,0.0
Shanghai,Spain,Feb-07,929S,0.0
Shanghai,Spain,Feb-07,996RS,0.0
Shanghai,Spain,Feb-07,996S,0.0
Shanghai,Spain,Feb-07,Bandit 1200,0.0
Shanghai,Spain,Feb-07,Bandit 1200S,0.0
Shanghai,Spain,Feb-07,Bandit 900,0.0
Shanghai,Spain,Feb-07,Boulevard,0.0
Shanghai,Spain,Feb-07,CRS550,0.0
Shanghai,Spain,Feb-07,CRX500,0.0
Shanghai,Spain,Feb-07,CRX600,0.0
Shanghai,Spain,Feb-07,CRX650,0.0
Shanghai,Spain,Feb-07,Enduro 350,0.0
Shanghai,Spain,Feb-07,Enduro 450,0.0
Shanghai,Spain,Feb-07,Enduro 550,0.0
Shanghai,Spain,Feb-07,KingTwin,0.0
Shanghai,Spain,Feb-07,MegaTwin,0.0
Shanghai,Spain,Feb-07,RoadLiner,0.0
Shanghai,Spain,Feb-07,RoadStar,0.0
Shanghai,Spain,Feb-07,ST1200,0.0
Shanghai,Spain,Feb-07,ST1200R,0.0
Shanghai,Spain,Feb-07,ST900,0.0
Shanghai,Spain,Feb-07,Victory,0.0
Shanghai,Spain,Jan-07,200S,0.0
Shanghai,Spain,Jan-07,300S,0.0
Shanghai,Spain,Jan-07,600S,0.0
Shanghai,Spain,Jan-07,626S,0.0
Shanghai,Spain,Jan-07,676RS,0.0
Shanghai,Spain,Jan-07,676S,0.0
Shanghai,Spain,Jan-07,900S,0.0
Shanghai,Spain,Jan-07,929S,0.0
Shanghai,Spain,Jan-07,996RS,0.0
Shanghai,Spain,Jan-07,996S,0.0
Shanghai,Spain,Jan-07,Bandit 1200,0.0
Shanghai,Spain,Jan-07,Bandit 1200S,0.0
Shanghai,Spain,Jan-07,Bandit 900,0.0
Shanghai,Spain,Jan-07,Boulevard,0.0
Shanghai,Spain,Jan-07,CRS550,0.0
Shanghai,Spain,Jan-07,CRX500,0.0
Shanghai,Spain,Jan-07,CRX600,101.0
Shanghai,Spain,Jan-07,CRX650,0.0
Shanghai,Spain,Jan-07,Enduro 350,0.0
Shanghai,Spain,Jan-07,Enduro 450,0.0
Shanghai,Spain,Jan-07,Enduro 550,185.0
Shanghai,Spain,Jan-07,KingTwin,0.0
Shanghai,Spain,Jan-07,MegaTwin,0.0
Shanghai,Spain,Jan-07,RoadLiner,0.0
Shanghai,Spain,Jan-07,RoadStar,0.0
Shanghai,Spain,Jan-07,ST1200,0.0
Shanghai,Spain,Jan-07,ST1200R,0.0
Shanghai,Spain,Jan-07,ST900,0.0
Shanghai,Spain,Jan-07,Victory,0.0
Shanghai,Spain,Mar-07,200S,0.0
Shanghai,Spain,Mar-07,300S,0.0
Shanghai,Spain,Mar-07,600S,0.0
Shanghai,Spain,Mar-07,626S,0.0
Shanghai,Spain,Mar-07,676RS,0.0
Shanghai,Spain,Mar-07,676S,0.0
Shanghai,Spain,Mar-07,900S,0.0
Shanghai,Spain,Mar-07,929S,92.0
Shanghai,Spain,Mar-07,996RS,0.0
Shanghai,Spain,Mar-07,996S,0.0
Shanghai,Spain,Mar-07,Bandit 1200,0.0
Shanghai,Spain,Mar-07,Bandit 1200S,0.0
Shanghai,Spain,Mar-07,Bandit 900,0.0
Shanghai,Spain,Mar-07,Boulevard,0.0
Shanghai,Spain,Mar-07,CRS550,0.0
Shanghai,Spain,Mar-07,CRX500,0.0
Shanghai,Spain,Mar-07,CRX600,48.0
Shanghai,Spain,Mar-07,CRX650,0.0
Shanghai,Spain,Mar-07,Enduro 350,0.0
Shanghai,Spain,Mar-07,Enduro 450,0.0
Shanghai,Spain,Mar-07,Enduro 550,0.0
Shanghai,Spain,Mar-07,KingTwin,0.0
Shanghai,Spain,Mar-07,MegaTwin,0.0
Shanghai,Spain,Mar-07,RoadLiner,0.0
Shanghai,Spain,Mar-07,RoadStar,0.0
Shanghai,Spain,Mar-07,ST1200,0.0
Shanghai,Spain,Mar-07,ST1200R,0.0
Shanghai,Spain,Mar-07,ST900,0.0
Shanghai,Spain,Mar-07,Victory,0.0
Shanghai,UK,Feb-07,200S,0.0
Shanghai,UK,Feb-07,300S,0.0
Shanghai,UK,Feb-07,600S,0.0
Shanghai,UK,Feb-07,626S,0.0
Shanghai,UK,Feb-07,676RS,32.0
Shanghai,UK,Feb-07,676S,0.0
Shanghai,UK,Feb-07,900S,0.0
Shanghai,UK,Feb-07,929S,106.0
Shanghai,UK,Feb-07,996RS,0.0
Shanghai,UK,Feb-07,996S,0.0
Shanghai,UK,Feb-07,Bandit 1200,0.0
Shanghai,UK,Feb-07,Bandit 1200S,0.0
Shanghai,UK,Feb-07,Bandit 900,0.0
Shanghai,UK,Feb-07,Boulevard,0.0
Shanghai,UK,Feb-07,CRS550,0.0
Shanghai,UK,Feb-07,CRX500,0.0
Shanghai,UK,Feb-07,CRX600,0.0
Shanghai,UK,Feb-07,CRX650,0.0
Shanghai,UK,Feb-07,Enduro 350,0.0
Shanghai,UK,Feb-07,Enduro 450,0.0
Shanghai,UK,Feb-07,Enduro 550,0.0
Shanghai,UK,Feb-07,KingTwin,0.0
Shanghai,UK,Feb-07,MegaTwin,0.0
Shanghai,UK,Feb-07,RoadLiner,0.0
Shanghai,UK,Feb-07,RoadStar,0.0
Shanghai,UK,Feb-07,ST1200,0.0
Shanghai,UK,Feb-07,ST1200R,0.0
Shanghai,UK,Feb-07,ST900,0.0
Shanghai,UK,Feb-07,Victory,0.0
Shanghai,UK,Jan-07,200S,0.0
Shanghai,UK,Jan-07,300S,0.0
Shanghai,UK,Jan-07,600S,56.0
Shanghai,UK,Jan-07,626S,0.0
Shanghai,UK,Jan-07,676RS,0.0
Shanghai,UK,Jan-07,676S,0.0
Shanghai,UK,Jan-07,900S,0.0
Shanghai,UK,Jan-07,929S,53.0
Shanghai,UK,Jan-07,996RS,0.0
Shanghai,UK,Jan-07,996S,0.0
Shanghai,UK,Jan-07,Bandit 1200,0.0
Shanghai,UK,Jan-07,Bandit 1200S,0.0
Shanghai,UK,Jan-07,Bandit 900,0.0
Shanghai,UK,Jan-07,Boulevard,0.0
Shanghai,UK,Jan-07,CRS550,0.0
Shanghai,UK,Jan-07,CRX500,0.0
Shanghai,UK,Jan-07,CRX600,80.0
Shanghai,UK,Jan-07,CRX650,0.0
Shanghai,UK,Jan-07,Enduro 350,0.0
Shanghai,UK,Jan-07,Enduro 450,0.0
Shanghai,UK,Jan-07,Enduro 550,102.0
Shanghai,UK,Jan-07,KingTwin,0.0
Shanghai,UK,Jan-07,MegaTwin,0.0
Shanghai,UK,Jan-07,RoadLiner,0.0
Shanghai,UK,Jan-07,RoadStar,0.0
Shanghai,UK,Jan-07,ST1200,0.0
Shanghai,UK,Jan-07,ST1200R,0.0
Shanghai,UK,Jan-07,ST900,0.0
Shanghai,UK,Jan-07,Victory,0.0
Shanghai,UK,Mar-07,200S,0.0
Shanghai,UK,Mar-07,300S,0.0
Shanghai,UK,Mar-07,600S,30.0
Shanghai,UK,Mar-07,626S,0.0
Shanghai,UK,Mar-07,676RS,0.0
Shanghai,UK,Mar-07,676S,0.0
Shanghai,UK,Mar-07,900S,0.0
Shanghai,UK,Mar-07,929S,0.0
Shanghai,UK,Mar-07,996RS,0.0
Shanghai,UK,Mar-07,996S,0.0
Shanghai,UK,Mar-07,Bandit 1200,0.0
Shanghai,UK,Mar-07,Bandit 1200S,0.0
Shanghai,UK,Mar-07,Bandit 900,0.0
Shanghai,UK,Mar-07,Boulevard,0.0
Shanghai,UK,Mar-07,CRS550,0.0
Shanghai,UK,Mar-07,CRX500,0.0
Shanghai,UK,Mar-07,CRX600,37.0
Shanghai,UK,Mar-07,CRX650,0.0
Shanghai,UK,Mar-07,Enduro 350,0.0
Shanghai,UK,Mar-07,Enduro 450,0.0
Shanghai,UK,Mar-07,Enduro 550,53.0
Shanghai,UK,Mar-07,KingTwin,0.0
Shanghai,UK,Mar-07,MegaTwin,0.0
Shanghai,UK,Mar-07,RoadLiner,0.0
Shanghai,UK,Mar-07,RoadStar,0.0
Shanghai,UK,Mar-07,ST1200,0.0
Shanghai,UK,Mar-07,ST1200R,0.0
Shanghai,UK,Mar-07,ST900,0.0
